#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism Name Interactor A	Organism ID Interactor B	Organism Name Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types
837933	4961486	5250	1776989	111269	HHV8GK18_gp11	OK/SW-cl.48	K3	SLC25A3	-	PHC|PTP	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P90495	-	YP_001129360	Q00325	A0A024RBE8|A0A024RBH9|Q6MZF9	NP_002626|NP_998776|NP_005879	-	-	-	-	-	-
837934	4961486	537	1776989	107019	HHV8GK18_gp11	XX-FW83563B9.4	K3	ATP6AP1	-	16A|ATP6IP1|ATP6S1|Ac45|CF2|VATPS1|XAP-3|XAP3	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P90495	-	YP_001129360	Q15904	-	NP_001174	-	-	-	-	-	-
837935	4961486	3192	1776989	109433	HHV8GK18_gp11	RP11-11N7.3	K3	HNRNPU	-	HNRPU|SAF-A|U21.1|hnRNP U	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P90495	-	YP_001129360	Q00839	Q96BA7	NP_114032|NP_004492	-	-	-	-	-	-
837936	4961442	3305	1776945	109537	HHV8GK18_gp16	DADB-333F21.5	K5	HSPA1L	-	HSP70-1L|HSP70-HOM|HSP70T|hum70t	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	P90489	F5H9K4	YP_001129365	P34931	B4DI54|Q53FA3	NP_005518	-	-	-	-	-	-
837937	4961464	1387	1776967	107777	HHV8GK18_gp62	-	vIRF-1	CREBBP	-	CBP|KAT3A|RSTS	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q92793	-	NP_001073315|NP_004371	-	-	-	-	-	-
837938	4961464	2033	1776967	108347	HHV8GK18_gp62	RP1-85F18.1	vIRF-1	EP300	-	KAT3B|RSTS2|p300	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	37296	Human Herpesvirus 8	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q09472	Q7Z6C1	NP_001420	-	-	-	-	-	-
855623	4961464	3661	1776967	109869	HHV8GK18_gp62	-	vIRF-1	IRF3	-	-	Affinity Capture-Western	physical	Lin R (2001)	PUBMED:11314014	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q14653	E2GIM7|E2GIM8|E2GIM5|E2GIM9|M0QYT9|E2GIM6	NP_001562|NP_001184056|NP_001184057|NP_001184054|NP_001184055|NP_001184052|NP_001184053|NP_001184051	-	-	-	-	-	-
855624	4961464	3665	1776967	109873	HHV8GK18_gp62	-	vIRF-1	IRF7	-	IRF-7H|IRF7A|IRF7B|IRF7C|IRF7H	Affinity Capture-Western	physical	Lin R (2001)	PUBMED:11314014	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q92985	A0A024RCA2|M9RSF4	NP_004022|NP_004020|NP_001563	-	-	-	-	-	-
855625	3661	4961464	109869	1776967	-	HHV8GK18_gp62	IRF3	vIRF-1	-	-	Affinity Capture-Western	physical	Lin R (2001)	PUBMED:11314014	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q14653	E2GIM7|E2GIM8|E2GIM5|E2GIM9|M0QYT9|E2GIM6	NP_001562|NP_001184056|NP_001184057|NP_001184054|NP_001184055|NP_001184052|NP_001184053|NP_001184051	F5HF68	Q77Q82	YP_001129411	-	-	-	-	-	-
855627	1387	4961464	107777	1776967	-	HHV8GK18_gp62	CREBBP	vIRF-1	CBP|KAT3A|RSTS	-	Affinity Capture-Western	physical	Lin R (2001)	PUBMED:11314014	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q92793	-	NP_001073315|NP_004371	F5HF68	Q77Q82	YP_001129411	-	-	-	-	-	-
855629	2033	4961464	108347	1776967	RP1-85F18.1	HHV8GK18_gp62	EP300	vIRF-1	KAT3B|RSTS2|p300	-	Affinity Capture-Western	physical	Lin R (2001)	PUBMED:11314014	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q09472	Q7Z6C1	NP_001420	F5HF68	Q77Q82	YP_001129411	-	-	-	-	-	-
858115	3661	4961493	109869	1776996	-	HHV8GK18_gp64	IRF3	vIRF-3	-	-	Affinity Capture-Western	physical	Lubyova B (2004)	PUBMED:14668346	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q14653	E2GIM7|E2GIM8|E2GIM5|E2GIM9|M0QYT9|E2GIM6	NP_001562|NP_001184056|NP_001184057|NP_001184054|NP_001184055|NP_001184052|NP_001184053|NP_001184051	F5HIC6	Q9DUN1	YP_001129413	-	-	-	-	-	-
858116	3661	4961493	109869	1776996	-	HHV8GK18_gp64	IRF3	vIRF-3	-	-	Reconstituted Complex	physical	Lubyova B (2004)	PUBMED:14668346	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q14653	E2GIM7|E2GIM8|E2GIM5|E2GIM9|M0QYT9|E2GIM6	NP_001562|NP_001184056|NP_001184057|NP_001184054|NP_001184055|NP_001184052|NP_001184053|NP_001184051	F5HIC6	Q9DUN1	YP_001129413	-	-	-	-	-	-
858119	1387	4961493	107777	1776996	-	HHV8GK18_gp64	CREBBP	vIRF-3	CBP|KAT3A|RSTS	-	Affinity Capture-Western	physical	Lubyova B (2004)	PUBMED:14668346	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q92793	-	NP_001073315|NP_004371	F5HIC6	Q9DUN1	YP_001129413	-	-	-	-	-	-
858120	2033	4961493	108347	1776996	RP1-85F18.1	HHV8GK18_gp64	EP300	vIRF-3	KAT3B|RSTS2|p300	-	Affinity Capture-Western	physical	Lubyova B (2004)	PUBMED:14668346	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q09472	Q7Z6C1	NP_001420	F5HIC6	Q9DUN1	YP_001129413	-	-	-	-	-	-
905091	7341	4961526	113188	1777029	OK/SW-cl.43	HHV8GK18_gp52	SUMO1	ORF50	DAP1|GMP1|OFC10|PIC1|SENP2|SMT3|SMT3C|SMT3H3|UBL1	-	Reconstituted Complex	physical	Izumiya Y (2013)	PUBMED:23990779	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P63165	A0A024R3Z2	NP_001005782|NP_001005781|NP_003343	F5HCV3	O92608	YP_001129401	-	-	-	-	-	-
905092	6613	4961526	112497	1777029	-	HHV8GK18_gp52	SUMO2	ORF50	HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A	-	Reconstituted Complex	physical	Izumiya Y (2013)	PUBMED:23990779	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P61956	A0A024R8S3	NP_001005849|NP_008868	F5HCV3	O92608	YP_001129401	-	-	-	-	-	-
905093	6612	4961526	112496	1777029	-	HHV8GK18_gp52	SUMO3	ORF50	SMT3A|SMT3H1|SUMO-3|Smt3B	-	Reconstituted Complex	physical	Izumiya Y (2013)	PUBMED:23990779	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P55854	-	NP_001273345|NP_008867	F5HCV3	O92608	YP_001129401	-	-	-	-	-	-
905094	4961526	6612	1777029	112496	HHV8GK18_gp52	-	ORF50	SUMO3	-	SMT3A|SMT3H1|SUMO-3|Smt3B	Biochemical Activity	physical	Izumiya Y (2013)	PUBMED:23990779	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	Ubiquitination	E1 (Ube1)|E2 (UbcH5a)	-	BIOGRID	F5HCV3	O92608	YP_001129401	P55854	-	NP_001273345|NP_008867	-	-	-	-	-	-
905095	4961526	7321	1777029	113169	HHV8GK18_gp52	-	ORF50	UBE2D1	-	E2(17)KB1|SFT|UBC4/5|UBCH5|UBCH5A	Reconstituted Complex	physical	Izumiya Y (2013)	PUBMED:23990779	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	E1 (Ube1)|E2 (UbcH5a)	-	BIOGRID	F5HCV3	O92608	YP_001129401	P51668	A0A087WW00|A0A024QZJ2	NP_003329|NP_001191809	-	-	-	-	-	-
905097	4961526	6613	1777029	112497	HHV8GK18_gp52	-	ORF50	SUMO2	-	HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A	Biochemical Activity	physical	Izumiya Y (2013)	PUBMED:23990779	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	Ubiquitination	E1 (SAE1/2)|E1 (Ube1)|E2 (Ubc9)|E2 (UbcH5a)	-	BIOGRID	F5HCV3	O92608	YP_001129401	P61956	A0A024R8S3	NP_001005849|NP_008868	-	-	-	-	-	-
905098	4961526	7329	1777029	113177	HHV8GK18_gp52	LA16c-358B7.1	ORF50	UBE2I	-	C358B7.1|P18|UBC9	Reconstituted Complex	physical	Izumiya Y (2013)	PUBMED:23990779	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	E1 (SAE1/2)|E2 (Ubc9)	-	BIOGRID	F5HCV3	O92608	YP_001129401	P63279	B0QYN7|A8K503	NP_003336|NP_919236|NP_919237|NP_919235	-	-	-	-	-	-
1055670	4961464	3659	1776967	109867	HHV8GK18_gp62	-	vIRF-1	IRF1	-	IRF-1|MAR	Reconstituted Complex	physical	Burysek L (1999)	PUBMED:10438822	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	Figure 3A	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	P10914	Q6FHN8	NP_002189	-	-	-	-	-	-
1055672	4961464	3659	1776967	109867	HHV8GK18_gp62	-	vIRF-1	IRF1	-	IRF-1|MAR	Affinity Capture-Western	physical	Burysek L (1999)	PUBMED:10438822	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	Figure 3B	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	P10914	Q6FHN8	NP_002189	-	-	-	-	-	-
1055678	4961464	4961491	1776967	1776994	HHV8GK18_gp62	HHV8GK18_gp65	vIRF-1	vIRF-2	-	-	Reconstituted Complex	physical	Burysek L (1999)	PUBMED:10438822	37296	Human Herpesvirus 8	37296	Human Herpesvirus 8	Low Throughput	-	-	Figure 3C	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q2HR71	F5H9G3	YP_001129414	-	-	-	-	-	-
1055705	4961464	2033	1776967	108347	HHV8GK18_gp62	RP1-85F18.1	vIRF-1	EP300	-	KAT3B|RSTS2|p300	Reconstituted Complex	physical	Burysek L (1999)	PUBMED:10438822	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	Figure 6	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q09472	Q7Z6C1	NP_001420	-	-	-	-	-	-
1056066	8517	4961494	114089	1776997	-	HHV8GK18_gp80	IKBKG	HHV8GK18_gp80	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	-	PCA	physical	Tolani B (2014)	PUBMED:24672029	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q9Y6K9	A0A087X1B1	NP_003630|NP_001138727|NP_001308326|NP_001308325|NP_001093327|NP_001093326	F5HEZ4	Q76RF1	YP_001129429	-	-	-	-	-	-
1056067	4961494	8517	1776997	114089	HHV8GK18_gp80	-	HHV8GK18_gp80	IKBKG	-	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	Affinity Capture-Western	physical	Tolani B (2014)	PUBMED:24672029	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HEZ4	Q76RF1	YP_001129429	Q9Y6K9	A0A087X1B1	NP_003630|NP_001138727|NP_001308326|NP_001308325|NP_001093327|NP_001093326	-	-	-	-	-	-
1066744	4961442	4961442	1776945	1776945	HHV8GK18_gp16	HHV8GK18_gp16	K5	K5	-	-	Biochemical Activity	physical	Coscoy L (2001)	PUBMED:11756476	37296	Human Herpesvirus 8	37296	Human Herpesvirus 8	Low Throughput	-	Ubiquitination	E2:UbcH5a|Figure 6|in vitro assay	-	BIOGRID	P90489	F5H9K4	YP_001129365	P90489	F5H9K4	YP_001129365	-	-	-	-	-	-
1066745	4961442	7321	1776945	113169	HHV8GK18_gp16	-	K5	UBE2D1	-	E2(17)KB1|SFT|UBC4/5|UBCH5|UBCH5A	Reconstituted Complex	physical	Coscoy L (2001)	PUBMED:11756476	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	E2:UbcH5a|Figure 6|in vitro assay	-	BIOGRID	P90489	F5H9K4	YP_001129365	P51668	A0A087WW00|A0A024QZJ2	NP_003329|NP_001191809	-	-	-	-	-	-
1067253	4961527	6613	1777030	112497	HHV8GK18_gp81	-	HHV8GK18_gp81	SUMO2	-	HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A	Affinity Capture-Western	physical	Cai Q (2013)	PUBMED:24278015	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	Q9QR71	-	YP_001129431	P61956	A0A024R8S3	NP_001005849|NP_008868	-	-	-	-	-	-
1067254	6613	4961527	112497	1777030	-	HHV8GK18_gp81	SUMO2	HHV8GK18_gp81	HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A	-	Affinity Capture-Western	physical	Cai Q (2013)	PUBMED:24278015	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	#LPPI|Likely protein-protein interaction	-	BIOGRID	P61956	A0A024R8S3	NP_001005849|NP_008868	Q9QR71	-	YP_001129431	-	-	-	-	-	-
1067255	4961527	10155	1777030	115457	HHV8GK18_gp81	-	HHV8GK18_gp81	TRIM28	-	KAP1|PPP1R157|RNF96|TF1B|TIF1B	Affinity Capture-MS	physical	Cai Q (2013)	PUBMED:24278015	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q9QR71	-	YP_001129431	Q13263	-	NP_005753	-	-	-	-	-	-
1067256	4961527	25942	1777030	117439	HHV8GK18_gp81	-	HHV8GK18_gp81	SIN3A	-	-	Affinity Capture-MS	physical	Cai Q (2013)	PUBMED:24278015	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q9QR71	-	YP_001129431	Q96ST3	-	NP_056292|NP_001138829|NP_001138830	-	-	-	-	-	-
1067257	4961527	1387	1777030	107777	HHV8GK18_gp81	-	HHV8GK18_gp81	CREBBP	-	CBP|KAT3A|RSTS	Affinity Capture-MS	physical	Cai Q (2013)	PUBMED:24278015	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q9QR71	-	YP_001129431	Q92793	-	NP_001073315|NP_004371	-	-	-	-	-	-
1067258	4961527	2033	1777030	108347	HHV8GK18_gp81	RP1-85F18.1	HHV8GK18_gp81	EP300	-	KAT3B|RSTS2|p300	Affinity Capture-MS	physical	Cai Q (2013)	PUBMED:24278015	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q9QR71	-	YP_001129431	Q09472	Q7Z6C1	NP_001420	-	-	-	-	-	-
1067259	4961527	5591	1777030	111577	HHV8GK18_gp81	-	HHV8GK18_gp81	PRKDC	-	DNA-PKcs|DNAPK|DNPK1|HYRC|HYRC1|IMD26|XRCC7|p350	Affinity Capture-MS	physical	Cai Q (2013)	PUBMED:24278015	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q9QR71	-	YP_001129431	P78527	-	NP_001075109|NP_008835	-	-	-	-	-	-
1067260	4961527	25942	1777030	117439	HHV8GK18_gp81	-	HHV8GK18_gp81	SIN3A	-	-	Affinity Capture-Western	physical	Cai Q (2013)	PUBMED:24278015	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q9QR71	-	YP_001129431	Q96ST3	-	NP_056292|NP_001138829|NP_001138830	-	-	-	-	-	-
1067262	4961527	6613	1777030	112497	HHV8GK18_gp81	-	HHV8GK18_gp81	SUMO2	-	HSMT3|SMT3B|SMT3H2|SUMO3|Smt3A	Co-localization	physical	Cai Q (2013)	PUBMED:24278015	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	#LPPI|Figure 2|Likely protein-protein interaction|interaction decreased in SIM mutant of LANA	-	BIOGRID	Q9QR71	-	YP_001129431	P61956	A0A024R8S3	NP_001005849|NP_008868	-	-	-	-	-	-
1101003	4961441	8454	1776944	114032	HHV8GK18_gp72	-	ORF64	CUL1	-	-	Affinity Capture-Western	physical	Gastaldello S (2012)	PUBMED:22474075	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	Figure 1	-	BIOGRID	Q2HR64	K0FHU5	YP_001129421	Q13616	B3KTW0	NP_003583	-	-	-	-	-	-
1101004	4961441	8451	1776944	114029	HHV8GK18_gp72	RP11-391H12.1	ORF64	CUL4A	-	-	Affinity Capture-Western	physical	Gastaldello S (2012)	PUBMED:22474075	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	Figure 1	-	BIOGRID	Q2HR64	K0FHU5	YP_001129421	Q13619	B2RBV7	NP_001008895|NP_003580|NP_001265443|NP_001265442	-	-	-	-	-	-
1101005	8454	4961441	114032	1776944	-	HHV8GK18_gp72	CUL1	ORF64	-	-	Affinity Capture-Western	physical	Gastaldello S (2012)	PUBMED:22474075	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	Figure 1	-	BIOGRID	Q13616	B3KTW0	NP_003583	Q2HR64	K0FHU5	YP_001129421	-	-	-	-	-	-
1101006	8451	4961441	114029	1776944	RP11-391H12.1	HHV8GK18_gp72	CUL4A	ORF64	-	-	Affinity Capture-Western	physical	Gastaldello S (2012)	PUBMED:22474075	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	Figure 1	-	BIOGRID	Q13619	B2RBV7	NP_001008895|NP_003580|NP_001265443|NP_001265442	Q2HR64	K0FHU5	YP_001129421	-	-	-	-	-	-
1509036	7874	4961464	113622	1776967	-	HHV8GK18_gp62	USP7	vIRF-1	HAUSP|TEF1	-	Protein-peptide	physical	Chavoshi S (2016)	PUBMED:26786098	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	USP7-NTD N-terminal domain interacts with herpesvirus vIRF1.	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	F5HF68	Q77Q82	YP_001129411	-	-	-	-	-	-
1509037	4961464	7874	1776967	113622	HHV8GK18_gp62	-	vIRF-1	USP7	-	HAUSP|TEF1	Reconstituted Complex	physical	Chavoshi S (2016)	PUBMED:26786098	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-
1509038	7874	4961464	113622	1776967	-	HHV8GK18_gp62	USP7	vIRF-1	HAUSP|TEF1	-	Co-crystal Structure	physical	Chavoshi S (2016)	PUBMED:26786098	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	USP7-NTD N-terminal domain interacts with a herpesvirus vIRF1 peptide containing the EGPS interaction motif.	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	F5HF68	Q77Q82	YP_001129411	-	-	-	-	-	-
1509039	7874	4961464	113622	1776967	-	HHV8GK18_gp62	USP7	vIRF-1	HAUSP|TEF1	-	Affinity Capture-Western	physical	Chavoshi S (2016)	PUBMED:26786098	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	F5HF68	Q77Q82	YP_001129411	-	-	-	-	-	-
1509040	4961464	7874	1776967	113622	HHV8GK18_gp62	-	vIRF-1	USP7	-	HAUSP|TEF1	Affinity Capture-Western	physical	Chavoshi S (2016)	PUBMED:26786098	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-
1510529	4961464	51191	1776967	119365	HHV8GK18_gp62	-	vIRF-1	HERC5	-	CEB1|CEBP1	Affinity Capture-MS	physical	Jacobs SR (2015)	PUBMED:26355087	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	Figure 1	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q9UII4	B4DXV3	NP_057407	-	-	-	-	-	-
1510530	4961464	2033	1776967	108347	HHV8GK18_gp62	RP1-85F18.1	vIRF-1	EP300	-	KAT3B|RSTS2|p300	Affinity Capture-MS	physical	Jacobs SR (2015)	PUBMED:26355087	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	Figure 1	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q09472	Q7Z6C1	NP_001420	-	-	-	-	-	-
1510531	4961464	1387	1776967	107777	HHV8GK18_gp62	-	vIRF-1	CREBBP	-	CBP|KAT3A|RSTS	Affinity Capture-MS	physical	Jacobs SR (2015)	PUBMED:26355087	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	Figure 1	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q92793	-	NP_001073315|NP_004371	-	-	-	-	-	-
1510532	51191	4961464	119365	1776967	-	HHV8GK18_gp62	HERC5	vIRF-1	CEB1|CEBP1	-	Affinity Capture-Western	physical	Jacobs SR (2015)	PUBMED:26355087	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	Figure 1	-	BIOGRID	Q9UII4	B4DXV3	NP_057407	F5HF68	Q77Q82	YP_001129411	-	-	-	-	-	-
1510533	4961464	1387	1776967	107777	HHV8GK18_gp62	-	vIRF-1	CREBBP	-	CBP|KAT3A|RSTS	Affinity Capture-Western	physical	Jacobs SR (2015)	PUBMED:26355087	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	Figure 1	-	BIOGRID	F5HF68	Q77Q82	YP_001129411	Q92793	-	NP_001073315|NP_004371	-	-	-	-	-	-
1510586	8517	4961494	114089	1776997	-	HHV8GK18_gp80	IKBKG	HHV8GK18_gp80	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	-	Affinity Capture-Western	physical	Baratchian M (2016)	PUBMED:26865630	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	FLIP|Figure 3	-	BIOGRID	Q9Y6K9	A0A087X1B1	NP_003630|NP_001138727|NP_001308326|NP_001308325|NP_001093327|NP_001093326	F5HEZ4	Q76RF1	YP_001129429	-	-	-	-	-	-
1510587	4961494	8517	1776997	114089	HHV8GK18_gp80	-	HHV8GK18_gp80	IKBKG	-	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	Affinity Capture-Western	physical	Baratchian M (2016)	PUBMED:26865630	37296	Human Herpesvirus 8	9606	Homo sapiens	Low Throughput	-	-	FLIP|Figure 3	-	BIOGRID	F5HEZ4	Q76RF1	YP_001129429	Q9Y6K9	A0A087X1B1	NP_003630|NP_001138727|NP_001308326|NP_001308325|NP_001093327|NP_001093326	-	-	-	-	-	-
1510590	8772	4961494	114302	1776997	GIG3	HHV8GK18_gp80	FADD	HHV8GK18_gp80	MORT1	-	Affinity Capture-Western	physical	Baratchian M (2016)	PUBMED:26865630	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	FLIP|Figure 6	-	BIOGRID	Q13158	-	NP_003815	F5HEZ4	Q76RF1	YP_001129429	-	-	-	-	-	-
1515374	8517	4961494	114089	1776997	-	HHV8GK18_gp80	IKBKG	HHV8GK18_gp80	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	-	Reconstituted Complex	physical	Bagneris C (2015)	PUBMED:25979343	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q9Y6K9	A0A087X1B1	NP_003630|NP_001138727|NP_001308326|NP_001308325|NP_001093327|NP_001093326	F5HEZ4	Q76RF1	YP_001129429	-	-	-	-	-	-
2206583	7251	4961501	113102	1777004	-	HHV8GK18_gp05	TSG101	ORF8	TSG10|VPS23	-	Affinity Capture-Western	physical	Kumar B (2016)	PUBMED:27764233	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q99816	-	NP_006283	F5HB81	Q77UU3	YP_001129354	-	-	-	-	-	-
2209216	4193	4961526	110358	1777029	-	HHV8GK18_gp52	MDM2	ORF50	ACTFS|HDMX|hdm2	-	Affinity Capture-Western	physical	Chang TH (2016)	PUBMED:27698494	9606	Homo sapiens	37296	Human Herpesvirus 8	Low Throughput	-	-	-	-	BIOGRID	Q00987	A7UKX8|Q96DS0|A7UKX9|A7UKX7|G3XA89	NP_001265391|NP_002383|NP_001138809|NP_001138811|NP_001138812	F5HCV3	O92608	YP_001129401	-	-	-	-	-	-
