#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism Name Interactor A	Organism ID Interactor B	Organism Name Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types
2484690	1489078	29951	4263557	118988	HpV16gp1	-	E6	PDZRN4	-	LNX4|SAMCAP3L	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q6ZMN7	B4DGD1	NP_001158067|NP_037509	-	-	-	-	-	-
2484691	1489078	164832	4263557	127903	HpV16gp1	-	E6	LONRF2	-	RNF192	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q1L5Z9	-	NP_940863	-	-	-	-	-	-
2484692	1489078	7090	4263557	112945	HpV16gp1	-	E6	TLE3	-	ESG|ESG3|GRG3|HsT18976	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q04726	H0YKT5|Q6PRX3|F5H7D6|B3KUA2	NP_001269908|NP_001269909|NP_005069|NP_001269911|NP_001269910|NP_065959|NP_001098662	-	-	-	-	-	-
2484693	1489078	8450	4263557	114028	HpV16gp1	-	E6	CUL4B	-	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341	-	-	-	-	-	-
2484694	1489078	114088	4263557	125280	HpV16gp1	-	E6	TRIM9	-	RNF91|SPRING	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9C026	-	NP_055978|NP_443210	-	-	-	-	-	-
2484695	1489078	140459	4263557	126612	HpV16gp1	RP11-483H20.7	E6	ASB6	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9NWX5	F6TX30	NP_060343|NP_821066|NP_001189332	-	-	-	-	-	-
2484696	1489078	7428	4263557	113269	HpV16gp1	-	E6	VHL	-	HRCA1|RCA1|VHL1|pVHL	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	P40337	A0A024R2F2	NP_000542|NP_937799	-	-	-	-	-	-
2484697	1489078	89857	4263557	124622	HpV16gp1	-	E6	KLHL6	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q8WZ60	-	NP_569713	-	-	-	-	-	-
2484698	1489078	84861	4263557	124308	HpV16gp1	-	E6	KLHL22	-	KELCHL	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q53GT1	-	NP_116164	-	-	-	-	-	-
2484699	1489078	57799	4263557	121771	HpV16gp1	LA16c-398G5.1	E6	RAB40C	-	RARL|RASL8C	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q96S21	-	NP_066991|NP_001166135|NP_001166134|NP_001166137|NP_001166136	-	-	-	-	-	-
2484700	1489078	4281	4263557	110427	HpV16gp1	RP11-120D5.1	E6	MID1	-	BBBG1|FXY|GBBB1|MIDIN|OGS1|OS|OSX|RNF59|TRIM18|XPRF|ZNFXY	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	O15344	A0A087X255|A0A024RBV4|A0A087X0X0	NP_001180209|NP_001180208|NP_150631|NP_150632|NP_001180210|NP_001180207|NP_001180206|NP_000372|NP_001092094	-	-	-	-	-	-
2484701	1489078	79444	4263557	122670	HpV16gp1	RP11-261N11.7	E6	BIRC7	-	KIAP|LIVIN|ML-IAP|MLIAP|RNF50	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q96CA5	-	NP_071444|NP_647478	-	-	-	-	-	-
2484702	1489078	26094	4263557	117545	HpV16gp1	-	E6	DCAF4	-	WDR21|WDR21A	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q8WV16	B4DN30|B2RDD6	NP_851938|NP_056419|NP_851937|NP_001156981|NP_001156980	-	-	-	-	-	-
2484703	1489078	283212	4263557	129497	HpV16gp1	-	E6	KLHL35	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q6PF15	-	NP_001034637	-	-	-	-	-	-
2484704	1489078	83737	4263557	123747	HpV16gp1	-	E6	ITCH	-	ADMFD|AIF4|AIP4|NAPP1|dJ468O1.1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q96J02	-	NP_001311126|NP_113671|NP_001244066|NP_001311127|NP_001244067	-	-	-	-	-	-
2484705	1489078	1643	4263557	108010	HpV16gp1	-	E6	DDB2	-	DDBB|UV-DDB2	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q92466	-	NP_001287663|NP_000098	-	-	-	-	-	-
2484706	1489078	5371	4263557	111384	HpV16gp1	-	E6	PML	-	MYL|PP8675|RNF71|TRIM19	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	-	-	-	-	-	-
2484707	1489078	51434	4263557	119538	HpV16gp1	-	E6	ANAPC7	-	APC7	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9UJX3	Q69YV3|A0A024RBJ3|Q4KMX6	NP_001131136|NP_057322	-	-	-	-	-	-
2484708	1489078	51676	4263557	119674	HpV16gp1	-	E6	ASB2	-	ASB-2	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q96Q27	A0A024R6E7	NP_057234|NP_001189358	-	-	-	-	-	-
2484709	1489078	79102	4263557	122549	HpV16gp1	-	E6	RNF26	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9BY78	-	NP_114404	-	-	-	-	-	-
2484710	1489078	50717	4263557	119121	HpV16gp1	RP11-574F21.1	E6	DCAF8	-	GAN2|H326|WDR42A	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q5TAQ9	B7Z8C9	NP_056541	-	-	-	-	-	-
2484711	1489078	92591	4263557	124958	HpV16gp1	-	E6	ASB16	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q96NS5	-	NP_543139	-	-	-	-	-	-
2484712	1489078	64320	4263557	122133	HpV16gp1	-	E6	RNF25	-	AO7	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q96BH1	-	NP_071898	-	-	-	-	-	-
2484713	1489078	127247	4263557	126044	HpV16gp1	-	E6	ASB17	-	Asb-17	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q8WXJ9	-	NP_543144	-	-	-	-	-	-
2484714	1489078	55175	4263557	120474	HpV16gp1	-	E6	KLHL11	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9NVR0	A0A024R1T8	NP_060613	-	-	-	-	-	-
2484715	1489078	22954	4263557	116608	HpV16gp1	RP11-67K19.1	E6	TRIM32	-	BBS11|HT2A|LGMD2H|TATIP	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q13049	A0A024R843	NP_036342|NP_001093149	-	-	-	-	-	-
2484716	1489078	648	4263557	107116	HpV16gp1	RP11-573G6.1	E6	BMI1	-	FLVI2/BMI1|PCGF4|RNF51	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	P35226	-	NP_005171	-	-	-	-	-	-
2484717	1489078	51666	4263557	119669	HpV16gp1	-	E6	ASB4	-	ASB-4	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9Y574	-	NP_057200|NP_665879	-	-	-	-	-	-
2484718	1489078	55905	4263557	120991	HpV16gp1	-	E6	RNF114	-	PSORS12|ZNF313	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9Y508	-	NP_061153	-	-	-	-	-	-
2484719	1489078	1840	4263557	108173	HpV16gp1	-	E6	DTX1	-	hDx-1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q86Y01	-	NP_004407	-	-	-	-	-	-
2484720	1489078	25820	4263557	117348	HpV16gp1	HUSSY-27	E6	ARIH1	-	ARI|HARI|HHARI|UBCH7BP	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9Y4X5	-	NP_005735	-	-	-	-	-	-
2484721	1489078	11275	4263557	116431	HpV16gp1	-	E6	KLHL2	-	ABP-KELCH|MAV|MAYVEN	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	O95198	-	NP_009177|NP_001154994|NP_001154993	-	-	-	-	-	-
2484722	1489078	56929	4263557	121256	HpV16gp1	-	E6	FEM1C	-	EUROIMAGE686608|EUROIMAGE783647|FEM1A	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q96JP0	-	NP_064562	-	-	-	-	-	-
2484723	1489078	285429	4263557	130110	HpV16gp1	-	E6	DCAF4L1	-	WDR21B	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q3SXM0	-	NP_001025126	-	-	-	-	-	-
2484724	1489078	84759	4263557	124243	HpV16gp1	-	E6	PCGF1	-	2010002K04Rik|NSPC1|RNF3A-2|RNF68	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9BSM1	-	NP_116062	-	-	-	-	-	-
2484725	1489078	29068	4263557	118842	HpV16gp1	-	E6	ZBTB44	-	BTBD15|HSPC063|ZNF851	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q8NCP5	H7BY22	NP_054874|NP_001288027|NP_001288028	-	-	-	-	-	-
2484726	1489078	7188	4263557	113040	HpV16gp1	RP11-318L16.2	E6	TRAF5	-	MGC:39780|RNF84	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	O00463	D3DT93	NP_004610|NP_001029082|NP_665702	-	-	-	-	-	-
2484727	1489078	90379	4263557	124705	HpV16gp1	-	E6	DCAF15	-	C19orf72	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q66K64	-	NP_612362	-	-	-	-	-	-
2484728	1489078	9810	4263557	115149	HpV16gp1	-	E6	RNF40	-	BRE1B|RBP95|STARING	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	O75150	A8K6K1|A0A024QZG0	NP_001193962|NP_055586|NP_001273501|NP_001193963	-	-	-	-	-	-
2484729	1489078	84464	4263557	124097	HpV16gp1	-	E6	SLX4	-	BTBD12|FANCP|MUS312	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q8IY92	-	NP_115820	-	-	-	-	-	-
2484730	1489078	23276	4263557	116877	HpV16gp1	OK/SW-cl.74	E6	KLHL18	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	O94889	A0A024R2T4	NP_079286	-	-	-	-	-	-
2484731	1489078	2783	4263557	109045	HpV16gp1	-	E6	GNB2	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	P62879	Q6FHM2	NP_005264	-	-	-	-	-	-
2484732	1489078	331	4263557	106828	HpV16gp1	RP1-315G1.5	E6	XIAP	-	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	P98170	B2R9R2	NP_001158|NP_001191330	-	-	-	-	-	-
2484733	1489078	282808	4263557	129420	HpV16gp1	LL0XNC01-237H1.1	E6	RAB40AL	-	MRXSMP|RAR2|RLGP	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	P0C0E4	-	NP_001027004	-	-	-	-	-	-
2484734	1489078	57626	4263557	121671	HpV16gp1	RP11-394C23.1	E6	KLHL1	-	MRP2	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9NR64	F5H1J3|B7Z3I8|Q8TBJ7	NP_065917|NP_001273654	-	-	-	-	-	-
2484735	1489078	56062	4263557	121035	HpV16gp1	-	E6	KLHL4	-	DKELCHL|KHL4	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9C0H6	A5PKX1	NP_061990|NP_476503	-	-	-	-	-	-
2484736	1489078	79798	4263557	122895	HpV16gp1	-	E6	ARMC5	-	AIMAH2	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q96C12	J3KQ26|B4DIU9|B4DH27	NP_001288749|NP_079018|NP_001098717|NP_001275696	-	-	-	-	-	-
2484737	1489078	84333	4263557	124057	HpV16gp1	-	E6	PCGF5	-	RNF159	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q86SE9	-	NP_001244030|NP_115749|NP_001243478	-	-	-	-	-	-
2484738	1489078	5896	4263557	111832	HpV16gp1	-	E6	RAG1	-	RAG-1|RNF74	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	P15918	-	NP_000439	-	-	-	-	-	-
2484739	1489078	55958	4263557	121009	HpV16gp1	RP11-380P16.6	E6	KLHL9	-	-	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9P2J3	Q58EZ4	NP_061335	-	-	-	-	-	-
2484740	1489078	51133	4263557	119320	HpV16gp1	RP11-5F19.1	E6	KCTD3	-	NY-REN-45	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9Y597	-	NP_001306224|NP_001306223|NP_057205	-	-	-	-	-	-
2484741	1489078	27252	4263557	118100	HpV16gp1	RP3-383J4.3	E6	KLHL20	-	KHLHX|KLEIP|KLHLX	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9Y2M5	A0A024R940	NP_055273	-	-	-	-	-	-
2484742	1489078	51514	4263557	119582	HpV16gp1	RP11-15I11.1	E6	DTL	-	CDT2|DCAF2|L2DTL|RAMP	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03126	Q547J2	NP_041325	Q9NZJ0	B4E0E6	NP_001273158|NP_001273159|NP_057532	-	-	-	-	-	-
2484743	1489079	1915	4263558	108237	HpV16gp2	RP11-505P4.2	E7	EEF1A1	-	CCS-3|CCS3|EE1A1|EEF-1|EEF1A|EF-Tu|EF1A|GRAF-1EF|HNGC:16303|LENG7|PTI1|eEF1A-1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P68104	Q6IPS9	NP_001393	-	-	-	-	-	-
2484744	1489079	5925	4263558	111860	HpV16gp2	RP11-174I10.1	E7	RB1	-	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P06400	A0A024RDV3	NP_000312	-	-	-	-	-	-
2484745	1489079	5315	4263558	111332	HpV16gp2	-	E7	PKM	-	CTHBP|HEL-S-30|OIP3|PK3|PKM2|TCB|THBP1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P14618	A0A024R5Z9|B4DNK4|V9HWB8	NP_001303247|NP_872270|NP_872271|NP_001193728|NP_002645|NP_001193725|NP_001193726|NP_001193727	-	-	-	-	-	-
2484746	1489079	5933	4263558	111868	HpV16gp2	RP11-382A12.1	E7	RBL1	-	CP107|PRB1|p107	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	P28749	-	NP_899662|NP_002886	-	-	-	-	-	-
2484747	1489079	5784	4263558	111748	HpV16gp2	RP11-176D17.1	E7	PTPN14	-	PEZ|PTP36	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q15678	A8K6H6	NP_005392	-	-	-	-	-	-
2484748	1489079	255877	4263558	129125	HpV16gp2	-	E7	BCL6B	-	BAZF|ZBTB28|ZNF62	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8N143	A8KA13	NP_862827	-	-	-	-	-	-
2484749	1489079	84280	4263558	124007	HpV16gp2	-	E7	BTBD10	-	GMRP-1|GMRP1	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9BSF8	B7Z503|D3DQW7	NP_001284671|NP_001284670|NP_115696	-	-	-	-	-	-
2484750	1489079	29068	4263558	118842	HpV16gp2	-	E7	ZBTB44	-	BTBD15|HSPC063|ZNF851	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8NCP5	H7BY22	NP_054874|NP_001288027|NP_001288028	-	-	-	-	-	-
2484751	1489079	8945	4263558	114457	HpV16gp2	RP11-529I10.2	E7	BTRC	-	BETA-TRCP|FBW1A|FBXW1|FBXW1A|FWD1|bTrCP|bTrCP1|betaTrCP	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9Y297	B2R8L3|B7Z3H4|Q68DS0	NP_003930|NP_378663|NP_001243785	-	-	-	-	-	-
2484752	1489079	90379	4263558	124705	HpV16gp2	-	E7	DCAF15	-	C19orf72	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput|Low Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q66K64	-	NP_612362	-	-	-	-	-	-
2484753	1489079	26233	4263558	117624	HpV16gp2	-	E7	FBXL6	-	FBL6|FBL6A|PP14630	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q8N531	-	NP_036294|NP_078831	-	-	-	-	-	-
2484754	1489079	254170	4263558	129019	HpV16gp2	-	E7	FBXO33	-	BMND12|Fbx33|c14_5247	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q7Z6M2	-	NP_976046	-	-	-	-	-	-
2484755	1489079	23291	4263558	116887	HpV16gp2	-	E7	FBXW11	-	BTRC2|BTRCP2|FBW1B|FBXW1B|Fbw11|Hos	PCA	physical	Poirson J (2017)	PUBMED:28786561	333760	Human papillomavirus (16)	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P03129	Q778I3|Q778H9|Q778I0|Q778I1|Q778G6|Q547B8|Q778G8|Q77AI1|Q77GV7|Q778H1|Q778H2|Q778G9|Q778I5|Q778G4|Q778H7	NP_041326	Q9UKB1	B4DH70	NP_387448|NP_387449|NP_036432	-	-	-	-	-	-
