#BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
727480	3077429	9733	1677983	115082	HHV5wtgp040	-	UL35	SART3	-	DSAP1|P100|RP11-13G14|TIP110|p110|p110(nrb)	Affinity Capture-MS	physical	Salsman J (2012)	PUBMED:22072767	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HE12	Q6RXI0	YP_081494	Q15020	-	NP_055521	-	-	-	-	-	-
727481	3077429	7874	1677983	113622	HHV5wtgp040	-	UL35	USP7	-	HAUSP|TEF1	Affinity Capture-MS	physical	Salsman J (2012)	PUBMED:22072767	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HE12	Q6RXI0	YP_081494	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-
727482	3077429	8473	1677983	114049	HHV5wtgp040	-	UL35	OGT	-	HRNT1|O-GLCNAC	Affinity Capture-MS	physical	Salsman J (2012)	PUBMED:22072767	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HE12	Q6RXI0	YP_081494	O15294	-	NP_858058|NP_858059	-	-	-	-	-	-
727483	3077429	79711	1677983	122828	HHV5wtgp040	-	UL35	IPO4	-	Imp4	Affinity Capture-MS	physical	Salsman J (2012)	PUBMED:22072767	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HE12	Q6RXI0	YP_081494	Q8TEX9	B3KT38	NP_078934	-	-	-	-	-	-
727484	3077429	7874	1677983	113622	HHV5wtgp040	-	UL35	USP7	-	HAUSP|TEF1	Affinity Capture-Western	physical	Salsman J (2012)	PUBMED:22072767	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HE12	Q6RXI0	YP_081494	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	-	-	-	-	-	-
727485	3077429	9730	1677983	115079	HHV5wtgp040	-	UL35	VPRBP	-	DCAF1	Affinity Capture-Western	physical	Salsman J (2012)	PUBMED:22072767	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HE12	Q6RXI0	YP_081494	Q9Y4B6	-	NP_055518|NP_001165375	-	-	-	-	-	-
727486	3077429	1642	1677983	108009	HHV5wtgp040	-	UL35	DDB1	-	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-Western	physical	Salsman J (2012)	PUBMED:22072767	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HE12	Q6RXI0	YP_081494	Q16531	-	NP_001914	-	-	-	-	-	-
727487	9730	3077429	115079	1677983	-	HHV5wtgp040	VPRBP	UL35	DCAF1	-	Affinity Capture-Western	physical	Salsman J (2012)	PUBMED:22072767	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	Q9Y4B6	-	NP_055518|NP_001165375	F5HE12	Q6RXI0	YP_081494	-	-	-	-	-	-
814916	546	3077530	107028	1678083	RP5-875J14.1	HHV5wtgp076	ATRX	UL82	ATR2|JMS|MRXHF1|RAD54|RAD54L|SFM1|SHS|XH2|XNP|ZNF-HX	-	Affinity Capture-Western	physical	Everett RD (2013)	PUBMED:23135716	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P46100	A4LAA3|B4DLW1	NP_612114|NP_000480	F5HBC6	C8BL26	YP_081530	-	-	-	-	-	-
814917	1616	3077530	107985	1678083	DADB-159G18.9	HHV5wtgp076	DAXX	UL82	BING2|DAP6|EAP1	-	Affinity Capture-Western	physical	Everett RD (2013)	PUBMED:23135716	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	Q9UER7	Q53F85|A0A024RCS3|B4E1C1	NP_001135441|NP_001341|NP_001241646|NP_001135442	F5HBC6	C8BL26	YP_081530	-	-	-	-	-	-
837914	3077563	3309	1678116	109541	HHV5wtgp107	-	UL122	HSPA5	-	BIP|GRP78|HEL-S-89n|MIF2	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	Q6SW29	F5HE22	YP_081561	P11021	V9HWB4	NP_005338	-	-	-	-	-	-
837915	3077563	3839	1678116	110037	HHV5wtgp107	RP11-432M24.3	UL122	KPNA3	-	IPOA4|SRP1|SRP1gamma|SRP4|hSRP1	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	Q6SW29	F5HE22	YP_081561	O00505	A0A024RDV7|Q8IYQ9	NP_002258	-	-	-	-	-	-
837916	3077563	1457	1678116	107841	HHV5wtgp107	-	UL122	CSNK2A1	-	CK2A1|CKII|CSNK2A3	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	Q6SW29	F5HE22	YP_081561	P68400	-	NP_808228|NP_001886|NP_808227	-	-	-	-	-	-
837917	3077563	1460	1678116	107843	HHV5wtgp107	DADB-127H9.2	UL122	CSNK2B	-	CK2B|CK2N|CSK2B|G5A	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	Q6SW29	F5HE22	YP_081561	P67870	N0E4C7	NP_001269314|NP_001311	-	-	-	-	-	-
837918	3077563	6218	1678116	112132	HHV5wtgp107	-	UL122	RPS17	-	DBA4|RPS17L|RPS17L1|RPS17L2|S17	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	Q6SW29	F5HE22	YP_081561	P0CW22|P08708	-	NP_001012	-	-	-	-	-	-
837919	3077563	10771	1678116	115989	HHV5wtgp107	RP11-486H9.1	UL122	ZMYND11	-	BRAM1|BS69|MRD30	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	Q6SW29	F5HE22	YP_081561	Q15326	B7Z2J6|Q5BJG6|Q5UGI2	NP_001189393|NP_001189396|NP_001189397|NP_001189394|NP_001189395|NP_006615|NP_997644	-	-	-	-	-	-
837920	3077563	8655	1678116	114206	HHV5wtgp107	-	UL122	DYNLL1	-	DLC1|DLC8|DNCL1|DNCLC1|LC8|LC8a|PIN|hdlc1	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	Q6SW29	F5HE22	YP_081561	P63167	Q6FGH9	NP_001032583|NP_003737|NP_001032584	-	-	-	-	-	-
837921	3077563	140735	1678116	126680	HHV5wtgp107	-	UL122	DYNLL2	-	DNCL1B|Dlc2|RSPH22	Affinity Capture-MS	physical	Pichlmair A (2012)	PUBMED:22810585	10359	Human Herpesvirus 5	9606	Homo sapiens	High Throughput	-	-	We isolated interacting cellular proteins by tandem affinity purification (TAP) and analysed purified proteins by tandem mass spectrometry	-	BIOGRID	Q6SW29	F5HE22	YP_081561	Q96FJ2	-	NP_542408	-	-	-	-	-	-
886965	3077435	5710	1677989	111683	HHV5wtgp070	RP11-126K1.1	UL76	PSMD4	-	AF|AF-1|ASF|MCB1|Rpn10|S5A|pUB-R5	Affinity Capture-Western	physical	Lin SR (2013)	PUBMED:23966401	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	VWA domain of S5a interacts	-	BIOGRID	Q6SW66	F5HA42	YP_081524	P55036	Q5VWC4	NP_002801|NP_001317621	BTO:0002181	HEK-293T cell	cell type	-	-	-
886966	5710	3077435	111683	1677989	RP11-126K1.1	HHV5wtgp070	PSMD4	UL76	AF|AF-1|ASF|MCB1|Rpn10|S5A|pUB-R5	-	Affinity Capture-Western	physical	Lin SR (2013)	PUBMED:23966401	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	N-terminal conserved region of UL76 interacts with S5a	-	BIOGRID	P55036	Q5VWC4	NP_002801|NP_001317621	Q6SW66	F5HA42	YP_081524	BTO:0002181	HEK-293T cell	cell type	-	-	-
886967	3077435	7316	1677989	113164	HHV5wtgp070	-	UL76	UBC	-	HMG20	FRET	physical	Lin SR (2013)	PUBMED:23966401	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW66	F5HA42	YP_081524	P0CG48	-	NP_066289	BTO:0002181	HEK-293T cell	cell type	-	-	-
886968	3077435	5710	1677989	111683	HHV5wtgp070	RP11-126K1.1	UL76	PSMD4	-	AF|AF-1|ASF|MCB1|Rpn10|S5A|pUB-R5	FRET	physical	Lin SR (2013)	PUBMED:23966401	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW66	F5HA42	YP_081524	P55036	Q5VWC4	NP_002801|NP_001317621	BTO:0002181	HEK-293T cell	cell type	-	-	-
1103761	3077517	999	1678070	107434	HHV5wtgp090	-	UL97	CDH1	-	Arc-1|CD324|CDHE|ECAD|LCAM|UVO	Biochemical Activity	physical	Tran K (2010)	PUBMED:20686030	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q6SW46	F5HHG5	YP_081544	P12830	-	NP_001304113|NP_001304115|NP_004351|NP_001304114	-	-	-	-	-	-
1505345	3077513	3077513	1678066	1678066	HHV5wtgp108	HHV5wtgp108	UL123	UL123	-	-	Co-crystal Structure	physical	Scherer M (2014)	PUBMED:25412268	10359	Human Herpesvirus 5	10359	Human Herpesvirus 5	Low Throughput	-	-	dimer	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
1505346	3077513	3077513	1678066	1678066	HHV5wtgp108	HHV5wtgp108	UL123	UL123	-	-	Affinity Capture-Western	physical	Scherer M (2014)	PUBMED:25412268	10359	Human Herpesvirus 5	10359	Human Herpesvirus 5	Low Throughput	-	-	Figure 4|in HEK293T cells	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
1505347	5371	3077513	111384	1678066	-	HHV5wtgp108	PML	UL123	MYL|PP8675|RNF71|TRIM19	-	Affinity Capture-Western	physical	Scherer M (2014)	PUBMED:25412268	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	Figure 7|in HEK293T cells	-	BIOGRID	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
1505348	5371	3077513	111384	1678066	-	HHV5wtgp108	PML	UL123	MYL|PP8675|RNF71|TRIM19	-	Two-hybrid	physical	Scherer M (2014)	PUBMED:25412268	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	Figure 7	-	BIOGRID	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
1505349	3077513	5371	1678066	111384	HHV5wtgp108	-	UL123	PML	-	MYL|PP8675|RNF71|TRIM19	Affinity Capture-Western	physical	Scherer M (2014)	PUBMED:25412268	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	Figure 7	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	-	-	-	-	-	-
1505351	85363	3077513	124491	1678066	-	HHV5wtgp108	TRIM5	UL123	RNF88|TRIM5alpha	-	Affinity Capture-Western	physical	Scherer M (2014)	PUBMED:25412268	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	Figure 7	-	BIOGRID	Q9C035	-	NP_149084|NP_149023|NP_149083	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
1512946	3077440	83737	1677993	123747	HHV5wtgp046	-	UL42	ITCH	-	ADMFD|AIF4|AIP4|NAPP1|dJ468O1.1	Affinity Capture-Western	physical	Koshizuka T (2016)	PUBMED:26555021	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	Figure 3	-	BIOGRID	F5HHZ3|P16815	O42046|B8YE77	YP_081500	Q96J02	-	NP_001311126|NP_113671|NP_001244066|NP_001311127|NP_001244067	-	-	-	-	-	-
2375998	5371	3077513	111384	1678066	-	HHV5wtgp108	PML	UL123	MYL|PP8675|RNF71|TRIM19	-	Reconstituted Complex	physical	Schilling EM (2017)	PUBMED:27903803	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2381469	5371	3077513	111384	1678066	-	HHV5wtgp108	PML	UL123	MYL|PP8675|RNF71|TRIM19	-	Biochemical Activity	physical	Reuter N (2017)	PUBMED:28250117	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	Sumoylation	E1: SAE1/SAE2|E2: Ubc9	-	BIOGRID	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2381470	3077513	5371	1678066	111384	HHV5wtgp108	-	UL123	PML	-	MYL|PP8675|RNF71|TRIM19	Affinity Capture-Western	physical	Reuter N (2017)	PUBMED:28250117	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	-	-	-	-	-	-
2384915	3077465	5432	1678018	111428	HHV5wtgp081	A-152E5.7	UL87	POLR2C	-	RPB3|RPB31|hRPB33|hsRPB3	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P19387	Q6FGR6	NP_116558	-	-	-	-	-	-
2384916	3077465	5439	1678018	111435	HHV5wtgp081	-	UL87	POLR2J	-	POLR2J1|RPB11|RPB11A|RPB11m|hRPB14	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P52435	-	NP_006225	-	-	-	-	-	-
2384917	3077465	5440	1678018	111436	HHV5wtgp081	-	UL87	POLR2K	-	ABC10-alpha|RPABC4|RPB10alpha|RPB12|RPB7.0|hRPB7.0|hsRPB10a	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P53803	A0A024R9G0	NP_005025	-	-	-	-	-	-
2384918	3077465	81488	1678018	123498	HHV5wtgp081	-	UL87	POLR2M	-	GCOM1|GRINL1A|Gdown|Gdown1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P0CAP2|P0CAP1|Q6EEV4	-	NP_001018112|NP_056347	-	-	-	-	-	-
2384919	3077465	5437	1678018	111433	HHV5wtgp081	-	UL87	POLR2H	-	RPABC3|RPB17|RPB8	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P52434	-	NP_001265627|NP_001265629|NP_001265628|NP_006223|NP_001265644|NP_001265643|NP_001333808	-	-	-	-	-	-
2384920	3077465	5441	1678018	111437	HHV5wtgp081	-	UL87	POLR2L	-	RBP10|RPABC5|RPB10|RPB10beta|RPB7.6|hRPB7.6	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P62875	-	NP_066951	-	-	-	-	-	-
2384921	3077465	5431	1678018	111427	HHV5wtgp081	-	UL87	POLR2B	-	POL2RB|RPB2|hRPB140	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P30876	C9J2Y9|C9J4M6	NP_001290198|NP_001290197|NP_000929	-	-	-	-	-	-
2384922	3077465	5434	1678018	111430	HHV5wtgp081	-	UL87	POLR2E	-	RPABC1|RPB5|XAP4|hRPB25|hsRPB5	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P19388	B4DJ89	NP_001303253|NP_001303252|NP_002686	-	-	-	-	-	-
2384923	3077465	5433	1678018	111429	HHV5wtgp081	-	UL87	POLR2D	-	HSRBP4|HSRPB4|RBP4|RPB16	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	O15514	A0A024RAJ4	NP_004796	-	-	-	-	-	-
2384924	3077465	5436	1678018	111432	HHV5wtgp081	-	UL87	POLR2G	-	RPB19|RPB7|hRPB19|hsRPB7	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P62487	-	NP_002687	-	-	-	-	-	-
2384925	3077465	5430	1678018	111426	HHV5wtgp081	-	UL87	POLR2A	-	POLR2|POLRA|RPB1|RPBh1|RPO2|RPOL2|RpIILS|hRPB220|hsRPB1	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P24928	-	NP_000928	-	-	-	-	-	-
2384926	3077465	5438	1678018	111434	HHV5wtgp081	-	UL87	POLR2I	-	RPB9|hRPB14.5	Affinity Capture-MS	physical	Davis ZH (2015)	PUBMED:25544563	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW55	F5HIL1	YP_081535	P36954	-	NP_006224	-	-	-	-	-	-
2387321	5371	3077513	111384	1678066	-	HHV5wtgp108	PML	UL123	MYL|PP8675|RNF71|TRIM19	-	Co-localization	physical	Scherer M (2015)	PUBMED:26559840	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P29590	-	NP_150250|NP_150253|NP_150252|NP_150247|NP_150241|NP_150242|NP_150243|NP_002666|NP_150249	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2387322	6773	3077513	112650	1678066	-	HHV5wtgp108	STAT2	UL123	ISGF-3|P113|STAT113	-	Co-localization	physical	Scherer M (2015)	PUBMED:26559840	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P52630	R9QE65	NP_005410|NP_938146	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2399606	3077513	3280	1678066	109514	HHV5wtgp108	-	UL123	HES1	-	HES-1|HHL|HRY|bHLHb39	Affinity Capture-Western	physical	Liu XJ (2017)	PUBMED:28750047	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	Q14469	-	NP_005515	-	-	-	-	-	-
2399607	3280	3077513	109514	1678066	-	HHV5wtgp108	HES1	UL123	HES-1|HHL|HRY|bHLHb39	-	Affinity Capture-Western	physical	Liu XJ (2017)	PUBMED:28750047	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	Q14469	-	NP_005515	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2399608	3077513	3280	1678066	109514	HHV5wtgp108	-	UL123	HES1	-	HES-1|HHL|HRY|bHLHb39	Reconstituted Complex	physical	Liu XJ (2017)	PUBMED:28750047	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	Q14469	-	NP_005515	-	-	-	-	-	-
2399609	3077513	7321	1678066	113169	HHV5wtgp108	-	UL123	UBE2D1	-	E2(17)KB1|SFT|UBC4/5|UBCH5|UBCH5A	Affinity Capture-Western	physical	Liu XJ (2017)	PUBMED:28750047	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	P51668	A0A087WW00|A0A024QZJ2	NP_003329|NP_001191809	-	-	-	-	-	-
2399610	7321	3077513	113169	1678066	-	HHV5wtgp108	UBE2D1	UL123	E2(17)KB1|SFT|UBC4/5|UBCH5|UBCH5A	-	Affinity Capture-Western	physical	Liu XJ (2017)	PUBMED:28750047	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P51668	A0A087WW00|A0A024QZJ2	NP_003329|NP_001191809	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2399611	3280	3077513	109514	1678066	-	HHV5wtgp108	HES1	UL123	HES-1|HHL|HRY|bHLHb39	-	Reconstituted Complex	physical	Liu XJ (2017)	PUBMED:28750047	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	Q14469	-	NP_005515	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2399612	7321	3077513	113169	1678066	-	HHV5wtgp108	UBE2D1	UL123	E2(17)KB1|SFT|UBC4/5|UBCH5|UBCH5A	-	Reconstituted Complex	physical	Liu XJ (2017)	PUBMED:28750047	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P51668	A0A087WW00|A0A024QZJ2	NP_003329|NP_001191809	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2399613	3077513	3280	1678066	109514	HHV5wtgp108	-	UL123	HES1	-	HES-1|HHL|HRY|bHLHb39	Biochemical Activity	physical	Liu XJ (2017)	PUBMED:28750047	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	Ubiquitination	E2: UBE2D1	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	Q14469	-	NP_005515	-	-	-	-	-	-
2399614	3077513	7321	1678066	113169	HHV5wtgp108	-	UL123	UBE2D1	-	E2(17)KB1|SFT|UBC4/5|UBCH5|UBCH5A	Reconstituted Complex	physical	Liu XJ (2017)	PUBMED:28750047	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	P51668	A0A087WW00|A0A024QZJ2	NP_003329|NP_001191809	-	-	-	-	-	-
2399615	6672	3077513	112555	1678066	-	HHV5wtgp108	SP100	UL123	lysp100b	-	Reconstituted Complex	physical	Liu XJ (2017)	PUBMED:28750047	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P23497	Q6ZMK3	NP_001193632|NP_001193633|NP_001193630|NP_001193631|NP_003104|NP_001073860	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2399616	3077513	6672	1678066	112555	HHV5wtgp108	-	UL123	SP100	-	lysp100b	Biochemical Activity	physical	Liu XJ (2017)	PUBMED:28750047	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	Ubiquitination	E2: UBE2D1	-	BIOGRID	F5HCM1	D2K3S2	YP_081562	P23497	Q6ZMK3	NP_001193632|NP_001193633|NP_001193630|NP_001193631|NP_003104|NP_001073860	-	-	-	-	-	-
2399617	6672	3077513	112555	1678066	-	HHV5wtgp108	SP100	UL123	lysp100b	-	Affinity Capture-Western	physical	Liu XJ (2017)	PUBMED:28750047	9606	Homo sapiens	10359	Human Herpesvirus 5	Low Throughput	-	-	-	-	BIOGRID	P23497	Q6ZMK3	NP_001193632|NP_001193633|NP_001193630|NP_001193631|NP_003104|NP_001073860	F5HCM1	D2K3S2	YP_081562	-	-	-	-	-	-
2516004	3077504	7706	1678057	113500	HHV5wtgp052	-	UL48	TRIM25	-	EFP|RNF147|Z147|ZNF147	Affinity Capture-Western	physical	Gupta S (2018)	PUBMED:29357390	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	Q6SW84	F5HIF3	YP_081506	Q14258	-	NP_005073	-	-	-	-	-	-
2526800	3077440	83737	1677993	123747	HHV5wtgp046	-	UL42	ITCH	-	ADMFD|AIF4|AIP4|NAPP1|dJ468O1.1	Affinity Capture-Western	physical	Koshizuka T (2018)	PUBMED:29535361	10359	Human Herpesvirus 5	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	F5HHZ3|P16815	O42046|B8YE77	YP_081500	Q96J02	-	NP_001311126|NP_113671|NP_001244066|NP_001311127|NP_001244067	-	-	-	-	-	-
