BioGRIDInteractionID	EntrezGeneID_InteractorA	EntrezGeneID_InteractorB	BioGRIDID_InteractorA	BioGRIDID_InteractorB	SystematicName_InteractorA	SystematicName_InteractorB	OfficialSymbol_InteractorA	OfficialSymbol_InteractorB	Synonyms_InteractorA	Synonyms_InteractorB	ExperimentalSystem	ExperimentalSystemType	Author	PublicationSource	OrganismID_InteractorA	OrganismName_InteractorA	OrganismID_InteractorB	OrganismName_InteractorB	Throughput	Score	Modification	Qualifications	Tags	SourceDatabase	SWISSPROTAccessions_InteractorA	TREMBLAccessions_InteractorA	REFSEQAccessions_InteractorA	SWISSPROTAccessions_InteractorB	TREMBLAccessions_InteractorB	REFSEQAccessions_InteractorB	OntologyTermIDs	OntologyTermNames	OntologyTermCategories	OntologyTermQualifierIDs	OntologyTermQualifierNames	OntologyTermTypes
2607211	1724714	10694	1205550	115933	HIV2gp3	-	HIV2gp3	CCT8	-	C21orf112|Cctq|D21S246|PRED71	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	P50990	Q7Z759	NP_001269838|NP_006576|NP_001269836|NP_001269837	-	-	-	-	-	-
2607212	1724714	89777	1205550	124597	HIV2gp3	-	HIV2gp3	SERPINB12	-	YUKOPIN	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q96P63	-	NP_536722	-	-	-	-	-	-
2607213	1724714	5709	1205550	111682	HIV2gp3	-	HIV2gp3	PSMD3	-	P58|RPN3|S3|TSTA2	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	O43242	-	NP_002800	-	-	-	-	-	-
2607214	1724714	3848	1205550	110046	HIV2gp3	-	HIV2gp3	KRT1	-	CK1|EHK|EHK1|EPPK|K1|KRT1A|NEPPK	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	P04264	-	NP_006112	-	-	-	-	-	-
2607215	1724714	3858	1205550	110056	HIV2gp3	-	HIV2gp3	KRT10	-	BCIE|BIE|CK10|EHK|K10|KPP	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	P13645	-	NP_000412	-	-	-	-	-	-
2607216	1724714	28883	1205550	118713	HIV2gp3	-	HIV2gp3	IGKV2D-28	-	A3|IGKV2D28	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	-	-	-	-	-	-	-	-	-
2607217	1724714	7280	1205550	113131	HIV2gp3	-	HIV2gp3	TUBB2A	-	CDCBM5|TUBB|TUBB2|dJ40E16.7	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q13885	-	NP_001060|NP_001297244	-	-	-	-	-	-
2607218	1724714	3861	1205550	110059	HIV2gp3	-	HIV2gp3	KRT14	-	CK14|EBS3|EBS4|K14|NFJ	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	P02533	-	NP_000517	-	-	-	-	-	-
2607219	1724714	3868	1205550	110066	HIV2gp3	-	HIV2gp3	KRT16	-	CK16|FNEPPK|K16|K1CP|KRT16A|NEPPK|PC1	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	P08779	-	NP_005548	-	-	-	-	-	-
2607220	1724714	3872	1205550	110070	HIV2gp3	-	HIV2gp3	KRT17	-	K17|PC|PC2|PCHC1	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q04695	Q14666	NP_000413	-	-	-	-	-	-
2607221	1724714	1654	1205550	108020	HIV2gp3	-	HIV2gp3	DDX3X	-	CAP-Rf|DBX|DDX14|DDX3|HLP2	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	O00571	-	NP_001180346|NP_001180345|NP_001347	-	-	-	-	-	-
2607222	1724714	2633	1205550	108903	HIV2gp3	-	HIV2gp3	GBP1	-	-	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	P32455	-	NP_002044	-	-	-	-	-	-
2607223	1724714	3309	1205550	109541	HIV2gp3	-	HIV2gp3	HSPA5	-	BIP|GRP78|HEL-S-89n|MIF2	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	P11021	V9HWB4	NP_005338	-	-	-	-	-	-
2607224	1724714	84271	1205550	123998	HIV2gp3	RP1-222E13.9	HIV2gp3	POLDIP3	-	PDIP46|SKAR	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q9BY77	F6VRR5|B4E0L0|Q659C6	NP_835237|NP_115687|NP_001265586	-	-	-	-	-	-
2607225	1724714	84617	1205550	124148	HIV2gp3	-	HIV2gp3	TUBB6	-	HsT1601|TUBB-5	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q9BUF5	B4E386	NP_115914|NP_001290458|NP_001290459|NP_001290456|NP_001290457|NP_001290454|NP_001290455|NP_001290453	-	-	-	-	-	-
2607226	1724714	5970	1205550	111902	HIV2gp3	-	HIV2gp3	RELA	-	NFKB3|p65	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q04206	A0A087X0W8	NP_001230914|NP_068810|NP_001230913|NP_001138610	-	-	-	-	-	-
2607227	1724714	10376	1205550	115651	HIV2gp3	-	HIV2gp3	TUBA1B	-	K-ALPHA-1	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	P68363	-	NP_006073	-	-	-	-	-	-
2607228	1724714	9500	1205550	114879	HIV2gp3	PRO2292	HIV2gp3	MAGED1	-	DLXIN-1|NRAGE	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q9Y5V3	-	NP_001005333|NP_001005332|NP_008917	-	-	-	-	-	-
2607229	1724714	813	1205550	107263	HIV2gp3	-	HIV2gp3	CALU	-	-	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	O43852	A0A024R755|B3KQF5|Q6IAW5	NP_001186601|NP_001186600|NP_001186602|NP_001124146|NP_001210	-	-	-	-	-	-
2607230	1724714	8148	1205550	113807	HIV2gp3	-	HIV2gp3	TAF15	-	Npl3|RBP56|TAF2N|TAFII68	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q92804	-	NP_003478|NP_631961	-	-	-	-	-	-
2607231	1724714	3192	1205550	109433	HIV2gp3	RP11-11N7.3	HIV2gp3	HNRNPU	-	HNRPU|SAF-A|U21.1|hnRNP U	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q00839	Q96BA7	NP_114032|NP_004492	-	-	-	-	-	-
2607232	1724714	7385	1205550	113231	HIV2gp3	-	HIV2gp3	UQCRC2	-	MC3DN5|QCR2|UQCR2	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	P22695	-	NP_003357	-	-	-	-	-	-
2607233	1724714	119710	1205550	125655	HIV2gp3	-	HIV2gp3	C11orf74	-	HEPIS	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q86VG3	A8K468	NP_001263656|NP_001263654|NP_620142|NP_001263652|NP_001263653|NP_001263651|NP_001263655	-	-	-	-	-	-
2607234	1724714	1718	1205550	108064	HIV2gp3	-	HIV2gp3	DHCR24	-	DCE|Nbla03646|SELADIN1|seladin-1	Affinity Capture-MS	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	High Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q15392	-	NP_055577	-	-	-	-	-	-
2607235	1724714	5970	1205550	111902	HIV2gp3	-	HIV2gp3	RELA	-	NFKB3|p65	Affinity Capture-Western	physical	Landsberg CD (2019)	PUBMED:30619335	11709	Human Immunodeficiency Virus 2	9606	Homo sapiens	Low Throughput	-	-	-	-	BIOGRID	P18099	-	NP_056840	Q04206	A0A087X0W8	NP_001230914|NP_068810|NP_001230913|NP_001138610	-	-	-	-	-	-
